salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,classical_status_origin,published_at,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
001V400000tPCvV,Northwest Ohio Classical Academy,,,northwest-ohio-classical-academy-oh-43614,,"+1 567 420 6180",,https://nocacademy.org/,5025 Glendale Ave.,,Toledo,Lucas County,OH,"43614",US,41.60353440,-83.66031950,classical,northwest-ohio-classical-academy-oh-43614-fcapi-thi-website-survey-abstract.md,northwest-ohio-classical-academy-oh-43614-fcapi-thi-website-survey.md,northwest-ohio-classical-academy-oh-43614-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,1764,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvW,Notre Dame Academy,,,notre-dame-academy-ca-92130,ndaadmissions@ndasd.org,"+1 858 509 2300",,https://ndasd.org/,4345 Del Mar Trails Rd.,,San Diego,San Diego County,CA,"92130",US,32.94197170,-117.22099130,classical,notre-dame-academy-ca-92130-fcapi-thi-website-survey-abstract.md,notre-dame-academy-ca-92130-fcapi-thi-website-survey.md,notre-dame-academy-ca-92130-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,1765,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvX,Oak Grove Christian Academy,,,oak-grove-christian-academy-nc-27932,,"+1 252 642 9854",,https://www.oakgroveedenton.com/,131 Morristown Rd.,,Edenton,Chowan County,NC,"27932",US,36.13135120,-76.66028600,classical,oak-grove-christian-academy-nc-27932-fcapi-thi-website-survey-abstract.md,oak-grove-christian-academy-nc-27932-fcapi-thi-website-survey.md,oak-grove-christian-academy-nc-27932-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1773,,K-9,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPCvY,Oak Grove Classical Academy,,,oak-grove-classical-academy-nm-87068,info@oakgroveclassical.com,"+1 505 269 2696",,https://oakgroveclassical.com/,8888 Harper Road Northeast,,Albuquerque,Bernalillo County,NM,"87068",US,38.79459520,-106.53483790,classical,oak-grove-classical-academy-nm-87068-fcapi-thi-website-survey-abstract.md,oak-grove-classical-academy-nm-87068-fcapi-thi-website-survey.md,oak-grove-classical-academy-nm-87068-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,1774,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvZ,Oak Hill Academy,,,oak-hill-academy-tx-75220,,"+1 214 353 8804",,https://oakhillacademy.org/,9407 Midway Rd.,,Dallas,Dallas County,TX,"75220",US,32.86765980,-96.83876180,classical,oak-hill-academy-tx-75220-fcapi-thi-website-survey-abstract.md,oak-hill-academy-tx-75220-fcapi-thi-website-survey.md,oak-hill-academy-tx-75220-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1776,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCva,Oak Hill Christian School,,,oak-hill-christian-school-va-20171,office@OakHillK12.com,"+1 703 796 6887",,https://oakhillk12.com/,13525 Dulles Technology Dr.,Suite 101,Herndon,Fairfax County,VA,"20171",US,38.95349160,-77.41201230,classical,oak-hill-christian-school-va-20171-fcapi-thi-website-survey-abstract.md,oak-hill-christian-school-va-20171-fcapi-thi-website-survey.md,oak-hill-christian-school-va-20171-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1777,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvb,Oak Hill Classical School,,,oak-hill-classical-school-ga-30019,info@oakhillclassical.org,"+1 770 338 7945",,https://oakhillclassical.org/,2955 Old Fountain Rd.,,Dacula,Gwinnett County,GA,"30019",US,34.03559760,-83.91216470,classical,oak-hill-classical-school-ga-30019-fcapi-thi-website-survey-abstract.md,oak-hill-classical-school-ga-30019-fcapi-thi-website-survey.md,oak-hill-classical-school-ga-30019-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,1778,,PK-8,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvc,Oak Hill Scholé,001V400000tOZKD,Scholé Communities,oak-hill-schole-hampton-va,peninsulaclassicalschole@gmail.com,"",,,,,Hampton,,VA,"",US,37.02986870,-76.34522180,classical,oak-hill-schole-hampton-va-fcapi-thi-website-survey-abstract.md,oak-hill-schole-hampton-va-fcapi-thi-website-survey.md,oak-hill-schole-hampton-va-fcapi-thi-website-survey.pdf,schole-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-2.png,,0,0,0,0,5558,,,
001V400000tPCvd,Oak Hills Academy,,,oak-hills-academy-mn-55057,,"+1 507 338 0004",,https://www.facebook.com/OakHillsAcademy/,13248 Gates Ave.,,Northfield,Rice County,MN,"55057",US,44.39511000,-93.16510400,classical,oak-hills-academy-mn-55057-fcapi-thi-website-survey-abstract.md,oak-hills-academy-mn-55057-fcapi-thi-website-survey.md,oak-hills-academy-mn-55057-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1779,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCve,Oakcrest School,,,oakcrest-school-va-22182,,"",,https://www.oakcrest.org/,1619 Crowell Rd,,Vienna,,VA,"22182",US,38.94998460,-77.30691660,classical,oakcrest-school-va-22182-fcapi-thi-website-survey-abstract.md,oakcrest-school-va-22182-fcapi-thi-website-survey.md,oakcrest-school-va-22182-fcapi-thi-website-survey.pdf,audit,2026-07-01,intermediate-secondary,Private School,Private,0,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,1,1,0,0,placeholders/placeholder-intermediate-6.png,,0,0,0,0,1781,,6-12,"6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvf,Oakdale Academy,,,oakdale-academy-mi-48329,office@oakdaleacademy.com,"+1 248 481 9039",,https://oakdaleacademy.com/,3200 Beacham Dr.,,Waterford,Oakland County,MI,"48329",US,42.68513800,-83.32934890,classical,oakdale-academy-mi-48329-fcapi-thi-website-survey-abstract.md,oakdale-academy-mi-48329-fcapi-thi-website-survey.md,oakdale-academy-mi-48329-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,1782,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvg,Oaks Classical Academy,,,oaks-classical-academy-ca-92009,info@oaksclassicalacademy.com,"+1 760 425 0206",,https://oaksclassicalacademy.com,2215 Calle Barcelona,,Carlsbad,,CA,"92009",US,33.07340340,-117.25860970,classical,oaks-classical-academy-ca-92009-fcapi-thi-website-survey-abstract.md,oaks-classical-academy-ca-92009-fcapi-thi-website-survey.md,oaks-classical-academy-ca-92009-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,3234,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvh,Oakwell Academy,,,oakwell-academy-tx-77842,info@oakwellacademy.org,"+1 979 324 8194",,https://oakwellacademy.org/,PO Box 11016,,College Station,Brazos County,TX,"77842",US,30.62104820,-96.32550160,classical,oakwell-academy-tx-77842-fcapi-thi-website-survey-abstract.md,oakwell-academy-tx-77842-fcapi-thi-website-survey.md,oakwell-academy-tx-77842-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,1792,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvj,Olive Branch Christian School,,,olive-branch-christian-school-ms-38654,,"+1 951 279 9977",,,6860 Craft Road,,Olive Branch,,MS,"38654",US,34.96102140,-89.86497680,classical,olive-branch-christian-school-ms-38654-fcapi-thi-website-survey-abstract.md,olive-branch-christian-school-ms-38654-fcapi-thi-website-survey.md,olive-branch-christian-school-ms-38654-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,5234,,,
001V400000tPCvk,Omnia Classical School,,,omnia-classical-school-al,info@omniaclassical.org,"+1 205 452 9851",,https://omniaclassical.org,14611 Old Greensboro Rd,,Tuscaloosa,,AL,"35405",US,33.05923780,-87.56860910,classical,omnia-classical-school-al-fcapi-thi-website-survey-abstract.md,omnia-classical-school-al-fcapi-thi-website-survey.md,omnia-classical-school-al-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,3235,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvl,Open Door Christian School,,,open-door-christian-school-tx-76450,,"+1 940 549 2339",,https://www.opendoorgraham.com/,735 Oak St,,Graham,Young County,TX,"76450",US,33.10300530,-98.59095230,classical,open-door-christian-school-tx-76450-fcapi-thi-website-survey-abstract.md,open-door-christian-school-tx-76450-fcapi-thi-website-survey.md,open-door-christian-school-tx-76450-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,1812,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvm,Orange County Classical Academy,,,orange-county-classical-academy-ca-92869,info@orangecountyclassicalacademy.org,"+1 657 223 9420",,https://orangecountyclassicalacademy.org/,4100 E Walnut Ave.,,Orange,Orange County,CA,"92869",US,33.79455940,-117.80972290,classical,orange-county-classical-academy-ca-92869-fcapi-thi-website-survey-abstract.md,orange-county-classical-academy-ca-92869-fcapi-thi-website-survey.md,orange-county-classical-academy-ca-92869-fcapi-thi-website-survey.pdf,hillsdale-membership,2026-07-01,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1818,,PK-9,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
,Oratory Academy,,,oratory-academy-tx-78577,info@oratoryschools.org,"+1 956 781 3056",,https://oratoryschools.org,505 Ironwood,,Pharr,,TX,"78577",US,26.18761210,-98.17261120,classical,oratory-academy-tx-78577-fcapi-thi-website-survey-abstract.md,oratory-academy-tx-78577-fcapi-thi-website-survey.md,oratory-academy-tx-78577-fcapi-thi-website-survey.pdf,clsa-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-2.png,,0,0,0,0,7688,,,
001V400000tPCvn,Ordered Steps Schole School of life,001V400000tOZKD,Scholé Communities,ordered-steps-schole-school-life-springfield-il,thardy73@att.net,"",,https://www.facebook.com/profile.php?id=100088278789509,,,Springfield,,IL,"",US,39.80065930,-89.64493450,classical,ordered-steps-schole-school-life-springfield-il-fcapi-thi-website-survey-abstract.md,ordered-steps-schole-school-life-springfield-il-fcapi-thi-website-survey.md,ordered-steps-schole-school-life-springfield-il-fcapi-thi-website-survey.pdf,schole-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-2.png,,0,0,0,0,5512,,,
001V400000tPCvo,Ordo Amoris Classical Academy,,,ordo-amoris-classical-academy-mi-49617,info@oaclassical.org,"+1 231 871 0704",,https://oaclassical.org/,7991 Worden Rd.,,Beulah,Benzie County,MI,"49617",US,44.65327240,-86.07897330,classical,ordo-amoris-classical-academy-mi-49617-fcapi-thi-website-survey-abstract.md,ordo-amoris-classical-academy-mi-49617-fcapi-thi-website-survey.md,ordo-amoris-classical-academy-mi-49617-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1822,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvp,Ordo Amoris Classical Academy,,,ordo-amoris-classical-academy-al-36532,,"",,https://ordoamorisclassical.com/,10613 County Road 1,,Fairhope,Baldwin County,AL,"36532",US,30.37860170,-87.85087010,classical,ordo-amoris-classical-academy-al-36532-fcapi-thi-website-survey-abstract.md,ordo-amoris-classical-academy-al-36532-fcapi-thi-website-survey.md,ordo-amoris-classical-academy-al-36532-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,5133,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvr,Our Lady Seat of Wisdom,,,our-lady-seat-wisdom-co-80221,,"+1 720 446 6188",,https://www.olswdenver.org/,1843 W 52nd Ave,,Denver,,CO,"80221",US,39.79148960,-105.00887200,classical,our-lady-seat-wisdom-co-80221-fcapi-thi-website-survey-abstract.md,our-lady-seat-wisdom-co-80221-fcapi-thi-website-survey.md,our-lady-seat-wisdom-co-80221-fcapi-thi-website-survey.pdf,audit,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-3.png,,0,0,0,0,1848,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCvs,Our Lady Star of the Sea Catholic School,,,our-lady-star-sea-catholic-school-wa-98337,,"+1 360 373 5162",,https://school.starofthesea.net/,1516 5th Street,,Bremerton,Kitsap County,WA,"98337",US,47.56683160,-122.63923730,classical,our-lady-star-sea-catholic-school-wa-98337-fcapi-thi-website-survey-abstract.md,our-lady-star-sea-catholic-school-wa-98337-fcapi-thi-website-survey.md,our-lady-star-sea-catholic-school-wa-98337-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,1849,,PK-8,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvt,Our Lady of Lourdes Catholic Classical School,,,our-lady-lourdes-catholic-classical-school-co-80210,office@lourdesclassical.org,"+1 303 722 7525",,https://lourdesclassical.org/,2256 S. Logan St.,,Denver,Denver County,CO,"80210",US,39.67579540,-104.98196710,classical,our-lady-lourdes-catholic-classical-school-co-80210-fcapi-thi-website-survey-abstract.md,our-lady-lourdes-catholic-classical-school-co-80210-fcapi-thi-website-survey.md,our-lady-lourdes-catholic-classical-school-co-80210-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1831,,PK-8,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvu,Our Lady of the Pillar Academy,,,our-lady-pillar-academy-ca-94019,info@olp.academy,"+1 408 548 7922",,https://olp.academy/,400 Church St,,Half Moon Bay,,CA,"94019",US,37.46492010,-122.43132230,classical,our-lady-pillar-academy-ca-94019-fcapi-thi-website-survey-abstract.md,our-lady-pillar-academy-ca-94019-fcapi-thi-website-survey.md,our-lady-pillar-academy-ca-94019-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate,Private School,Private,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,placeholders/placeholder-elementary-0.png,,0,0,0,0,1841,,PK-8,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvv,Our Lady of the Rosary Catholic School,,,our-lady-rosary-catholic-school-sc-29605,,"+1 864 277 5350",,https://olr.school/,2 James Dr.,,Greenville,Greenville County,SC,"29605",US,34.79960320,-82.38084350,classical,our-lady-rosary-catholic-school-sc-29605-fcapi-thi-website-survey-abstract.md,our-lady-rosary-catholic-school-sc-29605-fcapi-thi-website-survey.md,our-lady-rosary-catholic-school-sc-29605-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1843,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
,Our Lady of the Rosary Catholic School,,,our-lady-rosary-catholic-school-sc-29065,olrpto@olrschool.net,"+1 864 277 5350",,https://olrschool.net/,2 James Drive,,Greenville,,SC,"29605",US,34.79927490,-82.38084100,classical,our-lady-rosary-catholic-school-sc-29065-fcapi-thi-website-survey-abstract.md,our-lady-rosary-catholic-school-sc-29065-fcapi-thi-website-survey.md,our-lady-rosary-catholic-school-sc-29065-fcapi-thi-website-survey.pdf,clsa-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-1.png,,0,0,0,0,7707,,,
001V400000tPCvw,Our Lady of the Sacred Heart Academy,,,our-lady-sacred-heart-academy-il-61101,,"+1 815 597 0972",,https://olsha.org/,3445 Elmwood Rd.,,Rockford,Winnebago County,IL,"61101",US,42.33307410,-89.10617500,classical,our-lady-sacred-heart-academy-il-61101-fcapi-thi-website-survey-abstract.md,our-lady-sacred-heart-academy-il-61101-fcapi-thi-website-survey.md,our-lady-sacred-heart-academy-il-61101-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,1844,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvx,Our Savior Lutheran School,,,our-savior-lutheran-school-mi-49506,,"+1 616 949 0710",,https://www.oslsgr.org/,1916 Ridgewood Avenue Southeast,,Grand Rapids,Kent County,MI,"49506",US,42.92863140,-85.59644390,classical,our-savior-lutheran-school-mi-49506-fcapi-thi-website-survey-abstract.md,our-savior-lutheran-school-mi-49506-fcapi-thi-website-survey.md,our-savior-lutheran-school-mi-49506-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,1855,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCvy,Our Savior Lutheran School,,,our-savior-lutheran-school-tx-77091,,"+1 713 290 8277",,https://oslschool.org/,5000 West Tidwell Road,,Houston,,TX,"77091",US,29.85119300,-95.46682740,classical,our-savior-lutheran-school-tx-77091-fcapi-thi-website-survey-abstract.md,our-savior-lutheran-school-tx-77091-fcapi-thi-website-survey.md,our-savior-lutheran-school-tx-77091-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate,Private School,Private,0,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0,0,1,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1856,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCvz,Our Savior New American School,,,our-savior-new-american-school-ny-11720,wil.stelzer@osnas.org,"+1 631 946 1373",,https://osnas.org/,140 Mark Tree Rd.,,Centereach,Suffolk County,NY,"11720",US,40.86448380,-73.08392850,classical,our-savior-new-american-school-ny-11720-fcapi-thi-website-survey-abstract.md,our-savior-new-american-school-ny-11720-fcapi-thi-website-survey.md,our-savior-new-american-school-ny-11720-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1857,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCw0,Ovilla Christian School,,,ovilla-christian-school-tx-75154,,"+1 972 617 1177",,https://www.ovillachristianschool.org/,3251 Rd.,,Ovilla,Ellis County,TX,"75154",US,32.53077390,-96.88260190,classical,ovilla-christian-school-tx-75154-fcapi-thi-website-survey-abstract.md,ovilla-christian-school-tx-75154-fcapi-thi-website-survey.md,ovilla-christian-school-tx-75154-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1859,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCw2,Ozark Catholic Academy,,,ozark-catholic-academy-ar-72762,,"+1 785 432 2249",,https://www.ozarkcatholic.org/,192 E. Henri De Tonti Blvd.,,Tontitown,Washington County,AR,"72762",US,36.17702380,-94.23312350,classical,ozark-catholic-academy-ar-72762-fcapi-thi-website-survey-abstract.md,ozark-catholic-academy-ar-72762-fcapi-thi-website-survey.md,ozark-catholic-academy-ar-72762-fcapi-thi-website-survey.pdf,audit,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-4.png,,0,0,0,0,1863,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCw3,Ozarks Christian Academy,,,ozarks-christian-academy-mo-65775,ozarkschristianacademy@gmail.com,"+1 920 469 6720",,https://www.ozarkschristianacademy.com/,210 Allen St,,West Plains,Howell County,MO,"65775",US,36.72866820,-91.84052270,classical,ozarks-christian-academy-mo-65775-fcapi-thi-website-survey-abstract.md,ozarks-christian-academy-mo-65775-fcapi-thi-website-survey.md,ozarks-christian-academy-mo-65775-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1864,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPLE8,PEL Prep Ministries Classical Christian Community: A Scholé School,001V400000tOZKD,Scholé Communities,pel-prep-ministries-classical-christian-community-schole-school-east-northport-ny,info@pelprep.org,"",,https://www.pelprep.org,,,East Northport,,NY,"",US,40.87676470,-73.32456130,classical,pel-prep-ministries-classical-christian-community-schole-school-east-northport-ny-fcapi-thi-website-survey-abstract.md,pel-prep-ministries-classical-christian-community-schole-school-east-northport-ny-fcapi-thi-website-survey.md,pel-prep-ministries-classical-christian-community-schole-school-east-northport-ny-fcapi-thi-website-survey.pdf,schole-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-2.png,,0,0,0,0,5526,,,
001V400000tPCw6,Packinghouse Christian Academy,,,packinghouse-christian-academy-ca-92374,,"+1 909 793 4984",,https://www.packinghouseacademy.org/,9700 Alabama St.,,Redlands,San Bernardino County,CA,"92374",US,34.07724940,-117.20975100,classical,packinghouse-christian-academy-ca-92374-fcapi-thi-website-survey-abstract.md,packinghouse-christian-academy-ca-92374-fcapi-thi-website-survey.md,packinghouse-christian-academy-ca-92374-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,1870,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
