salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
Acct0033,Addenbrooke Classical Academy,,,addenbrooke-classical-academy-co-80235,,+1 608 469 6798,,https://www.augustineclassical.org/,3940 S. Teller St.,,Lakeview,Jefferson County,CO,80235,US,39.64417420,-105.07556810,classical,addenbrooke-classical-academy-co-80235-fcapi-classicality-abstract.md,addenbrooke-classical-academy-co-80235-fcapi-classicality-audit.md,addenbrooke-classical-academy-co-80235-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,addenbrooke-classical-academy-co-80235-fcapi-classicality-abstract.md,addenbrooke-classical-academy-co-80235-fcapi-classicality-audit.md,addenbrooke-classical-academy-co-80235-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/583f2d4320099e43c5d340fd/t/5a00be3fc830259e39228f5e/1509998144830/aca-logos_aca-logo-letters-torch-LG.png?format=1500w,,0,0,0,0,294,2255
Acct0034,Adel Classical Academy,,,adel-classical-academy-ia-50003,adelclassicalacademy@gmail.com,+1 515 612 4414,,https://www.adelclassicalacademy.org/,25712 U.S. 6,,Adel,Dallas County,IA,50003,US,41.61303990,-93.97696140,classical,adel-classical-academy-ia-50003-fcapi-classicality-abstract.md,adel-classical-academy-ia-50003-fcapi-classicality-audit.md,adel-classical-academy-ia-50003-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,adel-classical-academy-ia-50003-fcapi-classicality-abstract.md,adel-classical-academy-ia-50003-fcapi-classicality-audit.md,adel-classical-academy-ia-50003-v20260107-fcapi-classicality-audit.pdf,"https://static.wixstatic.com/media/64004a_8796bc2e81c34f8395432140ac2a5e66~mv2.png/v1/fill/w_120,h_120,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Adel%20Classical%20Academy%20(3).png",,0,0,0,0,295,1194
Acct0035,Adelphia Classical Christian Academy,,,adelphia-classical-christian-academy-ca-92866,,+1 714 677 2594,,https://www.adelphiaclassical.com/,710 South Cambridge Street,,Orange,Orange County,CA,92866,US,33.77663570,-117.84529300,classical,adelphia-classical-christian-academy-ca-92866-fcapi-classicality-abstract.md,adelphia-classical-christian-academy-ca-92866-fcapi-classicality-audit.md,adelphia-classical-christian-academy-ca-92866-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,adelphia-classical-christian-academy-ca-92866-fcapi-classicality-abstract.md,adelphia-classical-christian-academy-ca-92866-fcapi-classicality-audit.md,adelphia-classical-christian-academy-ca-92866-v20260107-fcapi-classicality-audit.pdf,"https://static.wixstatic.com/media/76dd8f_d1be14b673b34915a93a62267b1ab793~mv2.png/v1/fill/w_162,h_148,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/LOGO%20for%20Embosser%202_edited_edited.png",,0,0,0,0,296,1685
Acct0036,Adolesco Preparatory Academy,,,adolesco-preparatory-academy-la-70466,admin@adolescoprep.org,+1 337 281 1726,,https://adolescoprep.org/,48024 Parsonage Rd,,Tickfaw,Tangipahoa Parish,LA,70466,US,30.57724030,-90.48349700,classical,adolesco-preparatory-academy-la-70466-fcapi-classicality-abstract.md,adolesco-preparatory-academy-la-70466-fcapi-classicality-audit.md,adolesco-preparatory-academy-la-70466-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,adolesco-preparatory-academy-la-70466-fcapi-classicality-abstract.md,adolesco-preparatory-academy-la-70466-fcapi-classicality-audit.md,adolesco-preparatory-academy-la-70466-v20260107-fcapi-classicality-audit.pdf,https://www.adolescoprep.org/wp-content/uploads/2023/07/White_logo_pequeno-170x170-1.png,,0,0,0,0,297,2647
Acct0045,Agape Montessori Christian Academy,,,agape-montessori-christian-academy-ms-39183,4godskidz@gmail.com,+1 601 634 0092,,https://4godskidz.wixsite.com/mysite-1/,822 Main St.,,Vicksburg,Warren County,MS,39183,US,32.35361360,-90.87931110,classical,agape-montessori-christian-academy-ms-39183-fcapi-classicality-abstract.md,agape-montessori-christian-academy-ms-39183-fcapi-classicality-audit.md,agape-montessori-christian-academy-ms-39183-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,agape-montessori-christian-academy-ms-39183-fcapi-classicality-abstract.md,agape-montessori-christian-academy-ms-39183-fcapi-classicality-audit.md,agape-montessori-christian-academy-ms-39183-v20260107-fcapi-classicality-audit.pdf,"https://static.wixstatic.com/media/b8d818_2e26d9f1d17c403c9a42bbaa58d81ada.jpg/v1/fill/w_129,h_100,al_c,q_80,enc_avif,quality_auto/b8d818_2e26d9f1d17c403c9a42bbaa58d81ada.jpg",,0,0,0,0,305,2083
Acct0046,Agathos Classical School,,,agathos-classical-school-tn-38401,office@agathosschool.com,+1 931 388 0556,,https://agathosschool.com/,1201 Mapleash Ave.,,Columbia,Maury County,TN,38401,US,35.60460740,-87.01391430,classical,agathos-classical-school-tn-38401-fcapi-classicality-abstract.md,agathos-classical-school-tn-38401-fcapi-classicality-audit.md,agathos-classical-school-tn-38401-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,agathos-classical-school-tn-38401-fcapi-classicality-abstract.md,agathos-classical-school-tn-38401-fcapi-classicality-audit.md,agathos-classical-school-tn-38401-v20260107-fcapi-classicality-audit.pdf,https://agathosschool.com/wp-content/uploads/2018/03/AI_updated.png,,0,0,0,0,306,2493
Acct0052,Aletheia Christian School of Peoria,,,aletheia-christian-school-peoria-il-61604,info@peoriaclassical.org,+1 309 635 9809,,https://peoriaclassical.org/,7229 N. Knoxville Ave.,,Peoria,Peoria County,IL,61604,US,40.77563880,-89.60472720,classical,aletheia-christian-school-peoria-il-61604-fcapi-classicality-abstract.md,aletheia-christian-school-peoria-il-61604-fcapi-classicality-audit.md,aletheia-christian-school-peoria-il-61604-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,aletheia-christian-school-peoria-il-61604-fcapi-classicality-abstract.md,aletheia-christian-school-peoria-il-61604-fcapi-classicality-audit.md,aletheia-christian-school-peoria-il-61604-v20260107-fcapi-classicality-audit.pdf,https://peoriaclassical.org/images/site-settings/headerLogo.svg,,0,0,0,0,312,1920
Acct0053,Aletheia United Academy,,,aletheia-united-academy-va-22902,,+1 434 207 2170,,https://aletheiaunitedacademy.org/,981 2nd Street Southeast,,Charlottesville,,VA,22902,US,38.02410300,-78.48365200,classical,aletheia-united-academy-va-22902-fcapi-classicality-abstract.md,aletheia-united-academy-va-22902-fcapi-classicality-audit.md,aletheia-united-academy-va-22902-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,aletheia-united-academy-va-22902-fcapi-classicality-abstract.md,aletheia-united-academy-va-22902-fcapi-classicality-audit.md,aletheia-united-academy-va-22902-v20260107-fcapi-classicality-audit.pdf,https://aletheiaunitedacademy.org/wp-content/uploads/sites/34/2024/05/ff-05967a908d2a7d8fbfde318da8894306-ff-2.png,,0,0,0,0,313,451
Acct0054,Alexandria Classical Christian Academy,,,alexandria-classical-christian-academy-va-22302,katherine.kramer@accacademy.org,+1 571 206 1604,,https://www.accacademy.org/,2932 King St,,Alexandria,,VA,22302,US,38.81944740,-77.07884100,classical,alexandria-classical-christian-academy-va-22302-fcapi-classicality-abstract.md,alexandria-classical-christian-academy-va-22302-fcapi-classicality-audit.md,alexandria-classical-christian-academy-va-22302-v20260107-fcapi-classicality-audit.pdf,elementary,Private School,Private,0,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,alexandria-classical-christian-academy-va-22302-fcapi-classicality-abstract.md,alexandria-classical-christian-academy-va-22302-fcapi-classicality-audit.md,alexandria-classical-christian-academy-va-22302-v20260107-fcapi-classicality-audit.pdf,"https://static.wixstatic.com/media/7e5b30_14337246b4ee4621a37616f070213afb%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/7e5b30_14337246b4ee4621a37616f070213afb%7Emv2.jpg",,0,0,0,0,314,723
Acct0055,Aliso Viejo Christian School,,,aliso-viejo-christian-school-ca-92656,,+1 949 389 0300,,https://www.pacificaoc.org/,1 Orion,,Aliso Viejo,Orange County,CA,92656,US,33.55796430,-117.72719570,classical,aliso-viejo-christian-school-ca-92656-fcapi-classicality-abstract.md,aliso-viejo-christian-school-ca-92656-fcapi-classicality-audit.md,aliso-viejo-christian-school-ca-92656-v20260107-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,aliso-viejo-christian-school-ca-92656-fcapi-classicality-abstract.md,aliso-viejo-christian-school-ca-92656-fcapi-classicality-audit.md,aliso-viejo-christian-school-ca-92656-v20260107-fcapi-classicality-audit.pdf,https://www.pacificaoc.org/uploads/images/pacificachristan-229.jpg,,0,0,0,0,315,1951
Acct0057,All Saints Academy,,,all-saints-academy-wa-98383,info@allsaintsacademy.com,(360) 776-1700,,https://allsaintsclassical.com/,3450 NW Carlton St,,Silverdalw,,WA,98383,US,47.64634130,-122.69631620,classical,all-saints-academy-wa-98383-fcapi-classicality-abstract.md,all-saints-academy-wa-98383-fcapi-classicality-audit.md,all-saints-academy-wa-98383-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"""\""\\\""""\\\\\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""[\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""Latin\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""]\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\""""\""""\""""""""""",1,0,0,0,1,0,0,all-saints-academy-wa-98383-fcapi-classicality-abstract.md,all-saints-academy-wa-98383-fcapi-classicality-audit.md,all-saints-academy-wa-98383-v20260107-fcapi-classicality-audit.pdf,https://img1.wsimg.com/isteam/ip/30b35443-3af8-4349-9754-5c43832e661e/1CAE647F-3DC5-4973-8620-93CBAAD42418.jpg,,0,0,0,0,317,
Acct0066,Alpha Omega Academy,,,alpha-omega-academy-tx-77340,office@alphaomegaacademy.org,+1 936 438 8833,,https://alphaomegaacademy.org/,3891 State Hwy. 30 West,,Huntsville,Walker County,TX,77340-8419,US,30.70049320,-95.61239730,classical,alpha-omega-academy-tx-77340-fcapi-classicality-abstract.md,alpha-omega-academy-tx-77340-fcapi-classicality-audit.md,alpha-omega-academy-tx-77340-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,alpha-omega-academy-tx-77340-fcapi-classicality-abstract.md,alpha-omega-academy-tx-77340-fcapi-classicality-audit.md,alpha-omega-academy-tx-77340-v20260107-fcapi-classicality-audit.pdf,https://alphaomegaacademy.org/wp-content/uploads/2018/03/AOA.LogoMenu-2.png,,0,0,0,0,326,2703
Acct0068,Alpine Christian School,,,alpine-christian-school-tx-79830,Admin10@AlpineChristianSchool.com,+1 432 837 5757,,https://alpinechristianschool.com/,402 East Sul Ross Avenue,,Alpine,Brewster County,TX,79830,US,30.36009750,-103.65881090,classical,alpine-christian-school-tx-79830-fcapi-classicality-abstract.md,alpine-christian-school-tx-79830-fcapi-classicality-audit.md,alpine-christian-school-tx-79830-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,alpine-christian-school-tx-79830-fcapi-classicality-abstract.md,alpine-christian-school-tx-79830-fcapi-classicality-audit.md,alpine-christian-school-tx-79830-v20260107-fcapi-classicality-audit.pdf,https://alpinechristianschool.com/wp-content/uploads/2017/09/alpine-christian-logo-horizontal.png,,0,0,0,0,327,2572
Acct0070,Amarillo Collegiate Academy: Main Campus,,,amarillo-collegiate-academy-main-campus-tx-79118,,+1 806 352 0171,,https://responsiveed.com/campus/amarillo-collegiate-academy/,6000 S. Georgia St,,Amarillo,Randall County,TX,79118,US,35.14730000,-101.86715340,somewhat-classical,amarillo-collegiate-academy-main-campus-tx-79118-fcapi-classicality-abstract.md,amarillo-collegiate-academy-main-campus-tx-79118-fcapi-classicality-audit.md,amarillo-collegiate-academy-main-campus-tx-79118-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,amarillo-collegiate-academy-main-campus-tx-79118-fcapi-classicality-abstract.md,amarillo-collegiate-academy-main-campus-tx-79118-fcapi-classicality-audit.md,amarillo-collegiate-academy-main-campus-tx-79118-v20260107-fcapi-classicality-audit.pdf,https://responsiveed.com/wp-content/uploads/2021/08/premier.jpg,,0,0,0,0,229,1383
Acct0072,Amazing Grace Academy,,,amazing-grace-academy-id-83301,christianott1977@gmail.com,+1 208 948 3321,,https://amazinggrace.academy/,1061 Eastland Drive North,,Twin Falls,Twin Falls County,ID,83301,US,42.58128380,-114.44142550,classical,amazing-grace-academy-id-83301-fcapi-classicality-abstract.md,amazing-grace-academy-id-83301-fcapi-classicality-audit.md,amazing-grace-academy-id-83301-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,amazing-grace-academy-id-83301-fcapi-classicality-abstract.md,amazing-grace-academy-id-83301-fcapi-classicality-audit.md,amazing-grace-academy-id-83301-v20260107-fcapi-classicality-audit.pdf,https://amazinggrace.academy/wp-content/uploads/2023/01/AGA_Logo_CrestOnly-1.png,,0,0,0,0,329,983
Acct0074,Ambassador Christian Academy,,,ambassador-christian-academy-nj-08720,aca@ambassadorchristian.org,+1 732 341 0860,,https://ambassadorchristian.org/,4041 Squankum-Allenwood Rd.,,Allenwood,Monmouth County,NJ,08720,US,40.13583450,-74.12961570,classical,ambassador-christian-academy-nj-08720-fcapi-classicality-abstract.md,ambassador-christian-academy-nj-08720-fcapi-classicality-audit.md,ambassador-christian-academy-nj-08720-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,ambassador-christian-academy-nj-08720-fcapi-classicality-abstract.md,ambassador-christian-academy-nj-08720-fcapi-classicality-audit.md,ambassador-christian-academy-nj-08720-v20260107-fcapi-classicality-audit.pdf,https://www.acanj.org/wp-content/uploads/2025/02/aca-logo-alt.svg,,0,0,0,0,331,2700
