salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_1_jpgfile,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
EG1V400000b0937,Seattle Classical Christian School,,,seattle-classical-christian-school-wa-98122,smccormick@seattleclassicalchristianschool.org,+12062595831,,https://seattleclassicalchristianschool.org/,172 20th Ave.,,Seattle,King County,WA,98122,US,47.6096081,-122.3085436,Classical,seattle-classical-christian-school-wa-98122-abstract.md,seattle-classical-christian-school-wa-98122-report.md,seattle-classical-christian-school-wa-98122-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,937,441
EG1V400000b2168,Seattle Classical Christian School,,,seattle-classical-christian-school-wa-98122,,+12062618797,,https://www.seattleclassicalchristianschool.org/,810 18th Ave.,,Seattle,King County,WA,98122,US,47.6096081,-122.3085436,Classical,seattle-classical-christian-school-wa-98122-abstract.md,seattle-classical-christian-school-wa-98122-report.md,seattle-classical-christian-school-wa-98122-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2168,441
EG1V400000b2782,Second Baptist School,,,second-baptist-school-tx-77057,,+7133652310,,,6410 Woodway Dr.,,Houston,Harris County,TX,77057,US,29.7583788,-95.4987665,Non-Classical,second-baptist-school-tx-77057-abstract.md,second-baptist-school-tx-77057-report.md,second-baptist-school-tx-77057-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2782,9
EG1V400000b2653,Second Baptist School University-Model,,,second-baptist-school-university-model-tx-77024,,+17132066403,,https://www.sbsum-west.org/,11750 Memorial Dr.,,Houston,Harris County,TX,77024,US,29.7549712,-95.5288399,Classical,second-baptist-school-university-model-tx-77024-abstract.md,second-baptist-school-university-model-tx-77024-report.md,second-baptist-school-university-model-tx-77024-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2653,883
EG1V400000b0875,Sedes Sapientiae School,,,sedes-sapientiae-school-nj-07005,,+19738285110,,,205 Oak St.,,Boonton,Morris County,NJ,07005,US,40.9083001,-74.4135616,Non-Classical,sedes-sapientiae-school-nj-07005-abstract.md,sedes-sapientiae-school-nj-07005-report.md,sedes-sapientiae-school-nj-07005-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,875,1790
EG1V400000b1111,Seffner Christian Academy,,,seffner-christian-academy-fl-33584,,+18136260001,,http://scacrusaders.com/,11605 Us Hwy 92 E,,Seffner,Hillsborough County,FL,33584,US,27.9836329,-82.2756468,Non-Classical,seffner-christian-academy-fl-33584-abstract.md,seffner-christian-academy-fl-33584-report.md,seffner-christian-academy-fl-33584-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1111,2006
EG1V400000b0074,Sequitur Classical Academy,,,sequitur-classical-academy-la-70808,,+12252429737,,http://www.sequiturbr.com/,2037 Quail Dr.,,Baton Rouge,East Baton Rouge Parish,LA,70808,US,30.3974787,-91.1303431,Classical,sequitur-classical-academy-la-70808-abstract.md,sequitur-classical-academy-la-70808-report.md,sequitur-classical-academy-la-70808-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,74,1067
EG1V400000b1841,Sequoia Grove Charter Alliance,,,sequoia-grove-charter-alliance-ca-95670,info@sequoiagrove.org,+19167592531,,https://sequoiagrove.org/,3101 Zinfandel Dr.,,Sacramento,Sacramento County,CA,95670,US,38.5874637,-121.2860752,Non-Classical,sequoia-grove-charter-alliance-ca-95670-abstract.md,sequoia-grove-charter-alliance-ca-95670-report.md,sequoia-grove-charter-alliance-ca-95670-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1841,2666
EG1V400000b2163,Seton Academy,,,seton-academy-nh-03867,,+16038331952,,http://coa.straffordlearningcenter.org/,189 North Main St.,,Rochester,Strafford County,NH,03867,US,43.3064347,-70.9848653,Classical,seton-academy-nh-03867-abstract.md,seton-academy-nh-03867-report.md,seton-academy-nh-03867-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2163,437
EG1V400000b2711,Seton Catholic Preparatory,,,seton-catholic-preparatory-az-85224,,+14809631900,,,1150 N Dobson Rd.,,Chandler,Maricopa County,AZ,85224,US,33.323,-111.8782083,Non-Classical,seton-catholic-preparatory-az-85224-abstract.md,seton-catholic-preparatory-az-85224-report.md,seton-catholic-preparatory-az-85224-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2711,935
EG1V400000b0244,Seton-La Salle Catholic High School,,,seton-la-salle-catholic-high-school-pa-15226,,+14122250440,,https://www.slshs.org/,1000 McNeilly Rd.,,Pittsburgh,Allegheny County,PA,15226,US,40.3874457,-80.0267752,Non-Classical,seton-la-salle-catholic-high-school-pa-15226-abstract.md,seton-la-salle-catholic-high-school-pa-15226-report.md,seton-la-salle-catholic-high-school-pa-15226-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,244,1220
EG1V400000b0721,Seven Hills Preparatory Academy,,,seven-hills-preparatory-academy-mn-55423,ymoreno@shpamn.org,+16123147600,,https://shpamn.org/,1401 West 76th St.,,Richfield,Hennepin County,MN,55423,US,44.8646893,-93.2979781,Classical,seven-hills-preparatory-academy-mn-55423-abstract.md,seven-hills-preparatory-academy-mn-55423-report.md,seven-hills-preparatory-academy-mn-55423-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,721,2619
EG1V400000b1789,Seven Hills Preparatory Academy,,,seven-hills-preparatory-academy-mn-55425,ymoreno@shpamn.org,+19524266020,,https://shpamn.org/,8600 Ave. South,,Bloomington,Hennepin County,MN,55425,US,44.8646893,-93.2979781,Classical,seven-hills-preparatory-academy-mn-55425-abstract.md,seven-hills-preparatory-academy-mn-55425-report.md,seven-hills-preparatory-academy-mn-55425-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1789,2619
EG1V400000b1750,Seven Oaks Classical School,,,seven-oaks-classical-school-in-47429,info@sevenoaksclassical.org,+18129355003,,https://sevenoaksclassical.org/,200 East Association St.,,Ellettsville,Monroe County,IN,47429,US,39.2296847,-86.6215938,Classical,seven-oaks-classical-school-in-47429-abstract.md,seven-oaks-classical-school-in-47429-report.md,seven-oaks-classical-school-in-47429-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1750,2584
EG1V400000b1481,Seven Rivers Christian School,,,seven-rivers-christian-school-fl-34461,,+13527465696,,https://www.sevenriverscs.org/,4221 W Gulf To Lake Hwy,,Lecanto,Citrus County,FL,34461,US,28.8600164,-82.5035078,Non-Classical,seven-rivers-christian-school-fl-34461-abstract.md,seven-rivers-christian-school-fl-34461-report.md,seven-rivers-christian-school-fl-34461-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1481,2340
EG1V400000b2444,Seventy-First Classical Middle School,,,seventy-first-classical-middle-school-nc-28304,,+19108640092,,http://sfcms.ccs.k12.nc.us/,6830 Raeford Rd. 28304,,Fayetteville,Cumberland County,NC,28304,US,35.0379596,-79.0090209,Classical,seventy-first-classical-middle-school-nc-28304-abstract.md,seventy-first-classical-middle-school-nc-28304-report.md,seventy-first-classical-middle-school-nc-28304-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2444,694
EG1V400000b1066,Shalom Christian Academy,,,shalom-christian-academy-pa-17202,,+17173752223,,https://www.shalomca.com/,126 Social Island Rd.,,Chambersburg,Franklin County,PA,17202,US,39.8732851,-77.6916374,Non-Classical,shalom-christian-academy-pa-17202-abstract.md,shalom-christian-academy-pa-17202-report.md,shalom-christian-academy-pa-17202-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1066,1966
EG1V400000b0443,Shanley High School,,,shanley-high-school-nd-58104,,+7018933200,,https://jp2schools.org/shanley-high-school/,5600 25th St. South,,Fargo,Cass County,ND,58104,US,46.7984255,-96.8174722,Classical,shanley-high-school-nd-58104-abstract.md,shanley-high-school-nd-58104-report.md,shanley-high-school-nd-58104-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,443,13
EG1V400000b0569,Shelton Academy,,,shelton-academy-fl-33178,,+13055999967,,https://www.sheltonacademyschools.com/,9455 NW 40th St.,,Doral,Miami-Dade County,FL,33178,US,25.8083514,-80.3504651,Non-Classical,shelton-academy-fl-33178-abstract.md,shelton-academy-fl-33178-report.md,shelton-academy-fl-33178-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,569,1514
EG1V400000b1038,Sheridan Hills Christian School,,,sheridan-hills-christian-school-fl-33021,admissions@shcssharks.com,+19549667995,,https://shcssharks.com/,3751 Sheridan St.,,Hollywood,Broward County,FL,33021,US,26.0334053,-80.1806488,Classical,sheridan-hills-christian-school-fl-33021-abstract.md,sheridan-hills-christian-school-fl-33021-report.md,sheridan-hills-christian-school-fl-33021-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1038,1940
EG1V400000b2740,Sherwood Christian Academy,,,sherwood-christian-academy-ga-31721,,+12298835677,,http://www.scaeagles.com/,1418 Old Pretoria Rd.,,Albany,Dougherty County,GA,31721,US,31.5055157,-84.2404337,Non-Classical,sherwood-christian-academy-ga-31721-abstract.md,sherwood-christian-academy-ga-31721-report.md,sherwood-christian-academy-ga-31721-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2740,961
EG1V400000b0060,Shiloh Christian Academy,,,shiloh-christian-academy-ok-73065,,+14053872387,,https://www.shilohca.org/,313 S Highway 76,,Newcastle,McClain County,OK,73065,US,35.2441825,-97.6543884,Non-Classical,shiloh-christian-academy-ok-73065-abstract.md,shiloh-christian-academy-ok-73065-report.md,shiloh-christian-academy-ok-73065-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,60,1054
EG1V400000b2739,Shiloh Christian School,,,shiloh-christian-school-nd-58503,,+17012212104,,http://shilohchristian.org/,1915 Shiloh Dr.,,Bismarck,Burleigh County,ND,58503,US,46.8329306,-100.7611502,Non-Classical,shiloh-christian-school-nd-58503-abstract.md,shiloh-christian-school-nd-58503-report.md,shiloh-christian-school-nd-58503-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2739,960
EG1V400000b0622,Shining Rock Classical Academy,,,shining-rock-classical-academy-nc-28786,jmorgan@shiningrock.org,+18284765150,,https://shiningrock.org/,1023 Dellwood Rd.,,Waynesville,Haywood County,NC,28786,US,35.5219226,-82.9865632,Classical,shining-rock-classical-academy-nc-28786-abstract.md,shining-rock-classical-academy-nc-28786-report.md,shining-rock-classical-academy-nc-28786-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,622,1562
EG1V400000b0312,Sierra Lutheran High School,,,sierra-lutheran-high-school-nv-89705,,+17752671921,,http://www.slhs.com/,3601 Romans Rd.,,Carson City,Douglas County,NV,89705,US,39.0991692,-119.7708564,Non-Classical,sierra-lutheran-high-school-nv-89705-abstract.md,sierra-lutheran-high-school-nv-89705-report.md,sierra-lutheran-high-school-nv-89705-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,312,1282
EG1V400000b2503,Signet Global Network,,,signet-global-network-england-sw1x-7ly,,,,,27 Knightsbridge,,,Greater London,ENGLAND,SW1X 7LY,US,51.5023176,-0.1551252,Non-Classical,signet-global-network-england-sw1x-7ly-abstract.md,signet-global-network-england-sw1x-7ly-report.md,signet-global-network-england-sw1x-7ly-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2503,747
EG1V400000b2651,SJP2 Classical Academy,,,sjp2-classical-academy-00000,,,,,,,Blair,,,,US,38.7945952,-106.5348379,Classical,sjp2-classical-academy-00000-abstract.md,sjp2-classical-academy-00000-report.md,sjp2-classical-academy-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2651,881
EG1V400000b0694,Sky Mountain Charter School,,,sky-mountain-charter-school-ca-95667,,+15303865751,,https://skymountaincs.org/,4535 Missouri Flat Rd.,Suite 1A,Placerville,El Dorado County,CA,95667,US,38.699624,-120.8222205,Classical,sky-mountain-charter-school-ca-95667-abstract.md,sky-mountain-charter-school-ca-95667-report.md,sky-mountain-charter-school-ca-95667-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,694,1627
EG1V400000b2737,Skycrest Christian School,,,skycrest-christian-school-fl-33765,,+17277971186,,https://www.skycrestchristianschool.org/,129 North Belcher Rd.,,Clearwater,Pinellas County,FL,33765,US,27.9666861,-82.7447296,Non-Classical,skycrest-christian-school-fl-33765-abstract.md,skycrest-christian-school-fl-33765-report.md,skycrest-christian-school-fl-33765-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2737,959
EG1V400000b1502,SkyView Academy,,,skyview-academy-co-80130,,+18188027072,,http://www.skyviewacademy.org/,6161 Business Center Dr.,,Highlands Ranch,Douglas County,CO,80130,US,39.5629168,-104.917266,Classical,skyview-academy-co-80130-abstract.md,skyview-academy-co-80130-report.md,skyview-academy-co-80130-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1502,235
EG1V400000b2062,SLAM! North,,,slam!-north-fl-33162,,+17862349087,,,16551 NE 16th Ave.,,N Miami Beach,Miami-Dade County,FL,33162,US,25.9282232,-80.1679263,Non-Classical,slam!-north-fl-33162-abstract.md,slam!-north-fl-33162-report.md,slam!-north-fl-33162-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2062,345
EG1V400000b1008,Smith Preparatory Academy,,,smith-preparatory-academy-fl-32752,,+14072600157,,https://www.smithprep.com/,PO Box 521522,,Casselberry,Seminole County,FL,32752,US,28.6680175,-81.3384749,Classical,smith-preparatory-academy-fl-32752-abstract.md,smith-preparatory-academy-fl-32752-report.md,smith-preparatory-academy-fl-32752-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1008,1912
EG1V400000b2736,Smithtown Christian School,,,smithtown-christian-school-ny-11787,,+16312653334,,https://www.smithtown.k12.ny.us/schools/sel,1 Higbie Dr.,#1,Smithtown,Suffolk County,NY,11787,US,40.8496862,-73.2097393,Non-Classical,smithtown-christian-school-ny-11787-abstract.md,smithtown-christian-school-ny-11787-report.md,smithtown-christian-school-ny-11787-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2736,958
EG1V400000b2383,Snook Christian Academy,,,snook-christian-academy-al-36535,,+12515049867,,http://www.snookchristian.org/,18930 County Rd. 28,,Foley,Baldwin County,AL,36535,US,30.4571139,-87.700865,Non-Classical,snook-christian-academy-al-36535-abstract.md,snook-christian-academy-al-36535-report.md,snook-christian-academy-al-36535-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2383,639
EG1V400000b2307,SOAR Academy,,,soar-academy-ga-30907,,+19704811939,,https://logosclassicalacademy.org/,119 Pleasant Home Rd.,,Monument,Richmond County,GA,30907,US,33.5138509,-82.0716331,Classical,soar-academy-ga-30907-abstract.md,soar-academy-ga-30907-report.md,soar-academy-ga-30907-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2307,569
EG1V400000b0837,Sojourn Academy,,,sojourn-academy-tx-77385,admin@sojournacademy.org,+12812985800,,https://sojournacademy.org/,27420 Robinson Rd.,,Oak Ridge North,Montgomery County,TX,77385,US,30.156635,-95.43865,Classical,sojourn-academy-tx-77385-abstract.md,sojourn-academy-tx-77385-report.md,sojourn-academy-tx-77385-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,837,1756
EG1V400000b2123,Sol Academy,,,sol-academy-fl-33176,,+13052847001,,https://roigacademy.com/,10570 SW 97th Ave.,,Miami,Miami-Dade County,FL,33176,US,25.6712496,-80.3518445,Non-Classical,sol-academy-fl-33176-abstract.md,sol-academy-fl-33176-report.md,sol-academy-fl-33176-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2123,3
EG1V400000b1398,Somerset Academy St. Lucie,,,somerset-academy-st-lucie-fl-34953,,+13057818324,,http://www.somersetstlucie.org/,4402 Yamada Dr.,,St. Lucie,St. Lucie County,FL,34953,US,27.2141906,-80.3738995,Classical,somerset-academy-st-lucie-fl-34953-abstract.md,somerset-academy-st-lucie-fl-34953-report.md,somerset-academy-st-lucie-fl-34953-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1398,2266
EG1V400000b1204,Sound Christian School,,,sound-christian-school-wa-98409,info@soundchristianacademy.org,+12534757226,,https://soundchristianacademy.org/,2310 South 66th St.,,Tacoma,Pierce County,WA,98409,US,47.1983329,-122.4667098,Non-Classical,sound-christian-school-wa-98409-abstract.md,sound-christian-school-wa-98409-report.md,sound-christian-school-wa-98409-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1204,2091
EG1V400000b0209,South Bay Academy,,,south-bay-academy-fl-33578,,+18133993180,,https://www.southbay.academy/,13498 Us 301 S 33578,,Riverview,Hillsborough County,FL,33578,US,27.7879094,-82.3302804,Non-Classical,south-bay-academy-fl-33578-abstract.md,south-bay-academy-fl-33578-report.md,south-bay-academy-fl-33578-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,209,118
EG1V400000b1763,South Boston Catholic Academy,,,south-boston-catholic-academy-ma-02127,,+16172682326,,https://www.sjp2ca.org/,866 East Broadway,,Boston,Suffolk County,MA,02127,US,42.3360175,-71.0296189,Non-Classical,south-boston-catholic-academy-ma-02127-abstract.md,south-boston-catholic-academy-ma-02127-report.md,south-boston-catholic-academy-ma-02127-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1763,2596
EG1V400000b0655,South Bronx Classical Charter School: I,,,south-bronx-classical-charter-school-i-ny-10459,ops1@southbronxclassical.org,+17188604340,,https://southbronxclassical.org/,977 Fox St.,,Bronx,Bronx County,NY,10459,US,40.8223105,-73.8940678,Classical,south-bronx-classical-charter-school-i-ny-10459-abstract.md,south-bronx-classical-charter-school-i-ny-10459-report.md,south-bronx-classical-charter-school-i-ny-10459-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,655,1592
EG1V400000b0649,South Bronx Classical Charter School: III,,,south-bronx-classical-charter-school-iii-ny-10451,ops3@southbronxclassical.org,+19292853025,,https://southbronxclassical.org/,757 Concourse Village West,,Bronx,Bronx County,NY,10451,US,40.8236631,-73.9234782,Classical,south-bronx-classical-charter-school-iii-ny-10451-abstract.md,south-bronx-classical-charter-school-iii-ny-10451-report.md,south-bronx-classical-charter-school-iii-ny-10451-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,649,1587
EG1V400000b0944,South Carolina Preparatory Academy,,,south-carolina-preparatory-academy-sc-29621,,+18649236909,,https://myscprep.org/,1650 East Greenville St.,,Anderson,Anderson County,SC,29621,US,34.5322952,-82.6324017,Classical,south-carolina-preparatory-academy-sc-29621-abstract.md,south-carolina-preparatory-academy-sc-29621-report.md,south-carolina-preparatory-academy-sc-29621-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,944,1855
EG1V400000b2202,South Haven Mennonite School,,,south-haven-mennonite-school-ga-31210,,,,,,,Macon,Bibb County,GA,31210,US,32.9134212,-83.7425203,Classical,south-haven-mennonite-school-ga-31210-abstract.md,south-haven-mennonite-school-ga-31210-report.md,south-haven-mennonite-school-ga-31210-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2202,473
EG1V400000b1247,South Hills Academy,,,south-hills-academy-ca-91791,,+16269192000,,http://www.southhillshigh.com/,1600 E Francisquito Ave.,,West Covina,Los Angeles County,CA,91791,US,34.0498972,-117.9121513,Non-Classical,south-hills-academy-ca-91791-abstract.md,south-hills-academy-ca-91791-report.md,south-hills-academy-ca-91791-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1247,212
EG1V400000b1719,South Hills Catholic Academy,,,south-hills-catholic-academy-pa-15228,,+14126313131,,https://www.shcacademy.com/,550 Sleepy Hollow Rd.,Suite 2,Pittsburgh,Allegheny County,PA,15228,US,40.3754655,-80.0233634,Non-Classical,south-hills-catholic-academy-pa-15228-abstract.md,south-hills-catholic-academy-pa-15228-report.md,south-hills-catholic-academy-pa-15228-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1719,2556
EG1V400000b2249,South Lancaster Academy,,,south-lancaster-academy-ma-01523,,+19783688544,,http://www.mysla.org/,198 George Hill Rd.,,Lancaster,Worcester County,MA,01523,US,42.4465543,-71.6877222,Non-Classical,south-lancaster-academy-ma-01523-abstract.md,south-lancaster-academy-ma-01523-report.md,south-lancaster-academy-ma-01523-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2249,516
EG1V400000b0618,South Sutter Charter School,,,south-sutter-charter-school-ca-95667,sssecretary@ieminc.org,+15305704644,,https://ieminc.org/,4535 Missouri Flat Rd.,Suite 1A,Placerville,El Dorado County,CA,95667,US,38.6997321,-120.8218434,Classical,south-sutter-charter-school-ca-95667-abstract.md,south-sutter-charter-school-ca-95667-report.md,south-sutter-charter-school-ca-95667-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,618,1559
EG1V400000b0297,South Tulsa Academy,,,south-tulsa-academy-ok-74133,info@southtulsaacademy.com,+19187987799,,https://southtulsaacademy.com/,8405 East 102nd St. South,,Bixby,Tulsa County,OK,74133,US,36.0158293,-95.8838448,Non-Classical,south-tulsa-academy-ok-74133-abstract.md,south-tulsa-academy-ok-74133-report.md,south-tulsa-academy-ok-74133-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,297,1269
EG1V400000b0362,South Widby School District,,,south-widby-school-district-wa-98260,,+13602216100,,https://swchildrenscenter.com/,5520 Maxwelton Rd.,,Langley,Island County,WA,98260,US,48.0085543,-122.4124309,Classical,south-widby-school-district-wa-98260-abstract.md,south-widby-school-district-wa-98260-report.md,south-widby-school-district-wa-98260-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,362,1327
EG1V400000b2692,Southeast Kansas Education Service Center,,,southeast-kansas-education-service-center-ks-66743-0189,,+16207246281,,,PO Box 189,,Girard,Crawford County,KS,66743-0189,US,37.5111596,-94.8380215,Non-Classical,southeast-kansas-education-service-center-ks-66743-0189-abstract.md,southeast-kansas-education-service-center-ks-66743-0189-report.md,southeast-kansas-education-service-center-ks-66743-0189-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2692,918
EG1V400000b2159,Southeast Ohio Classical Academy,,,southeast-ohio-classical-academy-oh-43138,,+17408237622,,https://www.socacademy.org/,15663 -595,,Logan,Hocking County,OH,43138,US,39.4958373,-82.329128,Classical,southeast-ohio-classical-academy-oh-43138-abstract.md,southeast-ohio-classical-academy-oh-43138-report.md,southeast-ohio-classical-academy-oh-43138-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2159,433
EG1V400000b1088,SouthLake Christian Academy,,,southlake-christian-academy-nc-28078,,+17049492200,,http://www.southlakechristian.org/,13820 Hagers Ferry Rd.,,Huntersville,Mecklenburg County,NC,28078,US,35.4291997,-80.9363631,Non-Classical,southlake-christian-academy-nc-28078-abstract.md,southlake-christian-academy-nc-28078-report.md,southlake-christian-academy-nc-28078-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1088,1986
